season,player_id,player_name,team_id,archetype_id,archetype,attempts,points,xpoints,poe,poe_per_100,poe_ci_low,poe_ci_high,pps,xpps,efg_pct,ts_pct,rel_ts_pct,avg_distance_ft,three_pa_rate,rim_rate,midrange_rate,restricted_area_share,paint_non_ra_share,mid_range_share,corner_3_share,above_break_3_share
2023-24,1626181,Norman Powell,1610612746,1,Balanced Shot Diet,766,913,795.5819956182538,117.41800438174619,15.328721198661382,6.619813724131647,24.09440990886708,1.1919060052219321,1.0386187932353184,0.5959530026109661,0.6258296984638725,0.04583521435674531,15.762402534484863,0.49869451697127937,0.19712793733681463,0.10182767624020887,0.19712793733681463,0.20234986945169714,0.10182767624020887,0.1671018276762402,0.33159268929503916
2023-24,1629029,Luka Dončić,1610612742,1,Balanced Shot Diet,1648,1892,1675.141926506556,216.85807349344395,13.15886368285461,7.029936163164215,18.60740075816805,1.1480582524271845,1.0164696155986384,0.5740291262135923,0.6173418354588647,0.0373473513517375,16.340412139892578,0.44902912621359226,0.16140776699029127,0.18446601941747573,0.16140776699029127,0.20509708737864077,0.18446601941747573,0.015776699029126214,0.433252427184466
2023-24,203114,Khris Middleton,1610612749,1,Balanced Shot Diet,642,728,645.1465117732972,82.85348822670278,12.905527761168658,2.9589753279420568,22.166898687825437,1.1339563862928348,1.0049011086811483,0.5669781931464174,0.5949985628054039,0.01500407869827669,16.23520278930664,0.3847352024922118,0.12149532710280374,0.30062305295950154,0.12149532710280374,0.19314641744548286,0.30062305295950154,0.0778816199376947,0.3068535825545171
2023-24,201939,Stephen Curry,1610612744,1,Balanced Shot Diet,1444,1657,1472.7438343381068,184.2561656618932,12.760122275754377,6.370885758502511,19.952695506330578,1.1475069252077563,1.0199057024502125,0.5737534626038782,0.6160397087354179,0.03604522462829074,19.292936325073242,0.6059556786703602,0.11703601108033242,0.12673130193905818,0.11703601108033242,0.15027700831024932,0.12673130193905818,0.054016620498614956,0.5519390581717452
2023-24,201950,Jrue Holiday,1610612738,1,Balanced Shot Diet,688,800,722.2410194989293,77.75898050107071,11.302177398411441,2.157101449914108,20.994605178536084,1.1627906976744187,1.0497689236903043,0.5813953488372093,0.5966587112171838,0.016664227110056662,15.19186019897461,0.46656976744186046,0.21511627906976744,0.1119186046511628,0.21511627906976744,0.2063953488372093,0.1119186046511628,0.13226744186046513,0.33430232558139533
2023-24,203468,CJ McCollum,1610612740,1,Balanced Shot Diet,1055,1207,1093.4408074282087,113.5591925717913,10.76390450917453,3.420069052462902,18.771954635077197,1.1440758293838862,1.036436784292141,0.5720379146919431,0.592209002293578,0.012214518186450807,17.04549789428711,0.5279620853080569,0.14312796208530806,0.12227488151658768,0.14312796208530806,0.2066350710900474,0.12227488151658768,0.06445497630331753,0.46350710900473935
2023-24,101108,Chris Paul,1610612744,1,Balanced Shot Diet,463,490,441.60481485498644,48.395185145013556,10.452523789419775,-0.35409846289803654,21.81481639479133,1.0583153347732182,0.9537900968790204,0.5291576673866091,0.544010778149751,-0.03598370595737621,18.21598243713379,0.4449244060475162,0.03023758099352052,0.3412526997840173,0.03023758099352052,0.183585313174946,0.3412526997840173,0.07991360691144708,0.3650107991360691
2023-24,202331,Paul George,1610612746,1,Balanced Shot Diet,1236,1407,1278.9952290648325,128.00477093516747,10.356373053007077,3.5136411940935854,17.89742349159195,1.1383495145631068,1.0347857840330361,0.5691747572815534,0.6125186944664379,0.032524210359310746,17.186893463134766,0.47572815533980584,0.16181229773462782,0.23220064724919093,0.16181229773462782,0.1302588996763754,0.23220064724919093,0.0744336569579288,0.40129449838187703
2023-24,1630169,Tyrese Haliburton,1610612754,1,Balanced Shot Diet,1045,1195,1087.930122420119,107.069877579881,10.245921299510142,2.913499105869697,17.752871843963398,1.1435406698564594,1.041081456861358,0.5717703349282297,0.6050284001812035,0.025033916074076346,17.048803329467773,0.509090909090909,0.19617224880382775,0.1416267942583732,0.19617224880382775,0.15311004784688995,0.1416267942583732,0.044976076555023926,0.46411483253588515
2023-24,1626156,D'Angelo Russell,1610612747,1,Balanced Shot Diet,1079,1210,1106.61130732227,103.38869267772998,9.58189922870528,2.6063934501387878,17.292352994362812,1.1214087117701577,1.0255897194831047,0.5607043558850788,0.5878160208848585,0.007821536777731342,16.864688873291016,0.5041705282669138,0.16404077849860982,0.12418906394810009,0.16404077849860982,0.20759962928637626,0.12418906394810009,0.06765523632993513,0.4365152919369787
